name,comm_cost,complexity,type,naturalness,optimality
explored-15251,0.43058361391694744,12,explored,0.5,0.9548940471617289
explored-15252,0.35819444444444426,56,explored,0.8,0.8808760125105463
explored-15253,0.275925925925926,47,explored,0.2,0.9471866104900588
explored-15254,0.44833333333333336,37,explored,0.2,0.8534744965270378
explored-15255,0.5417267917267918,43,explored,0.25,0.786869476893445
explored-15256,0.2800823045267491,69,explored,0.42857142857142855,0.8977625429519284
explored-15257,0.43296296296296277,33,explored,1.0,0.8715923321243674
explored-15258,0.3795987654320988,59,explored,1.0,0.862079431870269
explored-15259,0.3945221445221445,58,explored,0.6666666666666666,0.8534066883573383
explored-15260,0.35962962962962963,19,explored,0.6666666666666666,0.9512015752568483
explored-15261,0.40000000000000013,14,explored,1.0,0.953931747230482
explored-15262,0.4288888888888889,33,explored,0.25,0.8743095826056727
explored-15263,0.7037037037037037,17,explored,0.5,0.9196148577478769
explored-15264,0.2791280864197532,88,explored,0.4444444444444444,0.844721262071847
explored-15265,0.5276697530864197,43,explored,0.75,0.7891578518206533
explored-15266,0.3363960113960114,67,explored,0.3333333333333333,0.8697568709342705
explored-15267,0.28268518518518526,64,explored,0.375,0.91031552691225
explored-15268,0.4529835390946503,25,explored,0.3333333333333333,0.8849343406765218
explored-15269,0.270462962962963,58,explored,0.42857142857142855,0.9345486290704499
explored-15270,0.4330959164292498,23,explored,0.3333333333333333,0.9012776266518007
explored-15271,0.268452380952381,60,explored,0.2857142857142857,0.9301065945652194
explored-15272,0.42845972957084055,98,explored,0.0,0.7272749577474841
explored-15273,0.6551587301587302,14,explored,1.0,0.9368873875915373
explored-15274,0.3446825396825396,25,explored,0.75,0.944972048550894
explored-15275,0.26203703703703707,79,explored,0.3333333333333333,0.880328559523681
explored-15276,0.3405555555555555,52,explored,0.3333333333333333,0.8963622291924405
explored-15277,0.5157407407407408,20,explored,0.0,0.9088256127456065
explored-15278,0.2712345679012347,70,explored,0.375,0.9002276866359605
explored-15279,0.365925925925926,62,explored,0.2857142857142857,0.8652489197136305
explored-15280,0.5375,27,explored,0.0,0.8713529922591453
explored-15281,0.47123456790123464,39,explored,0.4,0.8342913495530262
explored-15282,0.6498765432098765,16,explored,0.5,0.9264761033915923
explored-15283,0.4298227513227513,92,explored,0.0,0.7433904628180266
explored-15284,0.3823148148148148,34,explored,0.6,0.9022368527370062
explored-15285,0.22064814814814815,62,explored,0.375,0.9530275931915863
explored-15286,0.4196296296296296,80,explored,0.875,0.7833410012618495
explored-15287,0.4692460317460315,17,explored,0.0,0.9258394396770124
explored-15288,0.45111111111111124,45,explored,0.25,0.8376033064090578
explored-15289,0.3071759259259259,33,explored,0.25,0.9486117200652333
explored-15290,0.4829629629629629,15,explored,0.3333333333333333,0.93603421104598
explored-15291,0.4000263080540858,78,explored,0.625,0.8006978579696327
explored-15292,0.2858333333333334,50,explored,0.4,0.9359358500779128
explored-15293,0.3462184009406233,54,explored,0.5714285714285714,0.8911767790448522
explored-15294,0.42164455400566514,72,explored,1.0,0.8047103044807538
explored-15295,0.3609523809523809,49,explored,0.6666666666666666,0.8912260418958499
explored-15296,0.5462962962962965,15,explored,0.5,0.9344084451935316
explored-15297,0.41269547325102884,52,explored,1.0,0.8513893787621426
explored-15298,0.29666666666666675,60,explored,0.3333333333333333,0.913247866990336
explored-15299,1.0,16,explored,1.0,0.9156513945036375
explored-15300,0.41055555555555556,45,explored,0.4,0.8650877314975316
explored-15301,0.41141240446796,49,explored,0.4,0.8582823285016986
explored-15302,0.4,39,explored,1.0,0.8797787439336341
explored-15303,0.37984567901234567,25,explored,0.5,0.9246834743482419
explored-15304,0.36305555555555546,36,explored,0.4,0.907648424736414
explored-15305,0.2611111111111112,60,explored,0.42857142857142855,0.9344933018282363
explored-15306,0.3564814814814814,32,explored,0.4,0.9233295705392359
explored-15307,0.3975925925925926,54,explored,0.16666666666666666,0.8558492606501691
explored-15308,0.6379012345679013,27,explored,0.0,0.8687756920336926
explored-15309,0.3812500000000001,97,explored,0.6,0.7583057383174847
explored-15310,0.2732407407407407,60,explored,0.25,0.9272454778494403
explored-15311,0.42798353909465026,22,explored,0.3333333333333333,0.9076694457628935
explored-15312,0.8013888888888889,26,explored,0.0,0.8691240239296031
explored-15313,0.33801440329218124,27,explored,0.5,0.9448468304020226
explored-15314,0.36064814814814805,36,explored,0.2,0.9089664303354746
explored-15315,0.36172839506172827,22,explored,0.5,0.9431203134515302
explored-15316,0.33791005291005294,87,explored,0.2857142857142857,0.8124190758398742
explored-15317,0.26055555555555565,65,explored,0.42857142857142855,0.9207169721281712
explored-15318,0.37716049382716055,28,explored,0.75,0.9172438366343396
explored-15319,0.4646296296296297,31,explored,1.0,0.856898555187573
explored-15320,0.40707070707070714,29,explored,1.0,0.8971596893478826
explored-15321,0.644074074074074,5,explored,1.0,0.9846328414357721
explored-15322,0.31126543209876534,57,explored,0.2857142857142857,0.9111918471003897
explored-15323,0.26953703703703713,52,explored,0.42857142857142855,0.9463145414006796
explored-15324,0.3226978114478115,76,explored,0.4444444444444444,0.8525470432790345
explored-15325,0.837037037037037,24,explored,0.0,0.8785564721275225
explored-15326,0.44759259259259254,54,explored,0.4,0.8245667111422594
explored-15327,0.3112962962962964,26,explored,0.5,0.9643648549548753
explored-15328,0.3390909090909091,41,explored,0.5,0.9195432621014531
explored-15329,0.5207407407407407,16,explored,0.5,0.9297910156117382
explored-15330,0.3569444444444445,52,explored,0.3333333333333333,0.8857911138383368
explored-15331,0.41486772486772483,28,explored,0.3333333333333333,0.8953241290706311
explored-15332,0.4819444444444445,51,explored,0.4,0.8076412126079736
explored-15333,0.20416666666666683,74,explored,0.42857142857142855,0.9290158761719352
explored-15334,0.3616666666666666,36,explored,0.4,0.9084103591345074
explored-15335,0.4134773662551442,42,explored,0.25,0.8674676562291135
explored-15336,0.6435185185185185,15,explored,0.0,0.9319127210966693
explored-15337,0.302150205761317,56,explored,0.5,0.9190466808997158
explored-15338,0.4546296296296297,49,explored,0.2,0.8291947618277835
explored-15339,0.24444444444444458,57,explored,0.6666666666666666,0.9529169949617509
explored-15340,0.5050154320987654,18,explored,0.6666666666666666,0.9196478116587423
explored-15341,0.37191358024691357,13,explored,0.6666666666666666,0.9689902622254889
explored-15342,0.2890432098765433,64,explored,0.2857142857142857,0.9065164090298251
explored-15343,0.5466306584362141,30,explored,0.3333333333333333,0.8552982796747579
explored-15344,0.4079276895943561,36,explored,0.25,0.8812788014274746
explored-15345,0.3808862433862432,53,explored,0.6,0.8686870004653412
explored-15346,0.3425925925925928,64,explored,0.2857142857142857,0.8745192662644395
explored-15347,0.32338403880070543,48,explored,0.7142857142857143,0.9171339245624878
explored-15348,0.27175925925925937,34,explored,0.4,0.9717768924341895
explored-15349,0.2937962962962962,41,explored,0.5,0.9502388067498261
explored-15350,0.43058361391694744,13,explored,1.0,0.9496516313354374
explored-15351,0.5188271604938273,10,explored,0.5,0.9614807497153318
explored-15352,0.4029320987654321,13,explored,0.6666666666666666,0.9572888667710909
explored-15353,0.4462962962962962,17,explored,0.5,0.927413484939199
explored-15354,0.41666666666666674,53,explored,0.5,0.8465556168620588
explored-15355,0.3666666666666667,32,explored,0.2,0.9169451165740519
explored-15356,0.4562962962962962,14,explored,0.0,0.9423334189807889
explored-15357,0.7111111111111111,13,explored,1.0,0.9404711179022058
explored-15358,0.3643981481481482,25,explored,0.75,0.9339807413352266
explored-15359,0.3859435626102292,50,explored,0.6666666666666666,0.8729925086884047
explored-15360,0.2551234567901235,62,explored,0.5714285714285714,0.9324277236811431
explored-15361,0.6527777777777779,30,explored,0.0,0.8525734896221441
explored-15362,0.2663359788359789,49,explored,0.3333333333333333,0.9501938120831499
explored-15363,0.3951234567901236,35,explored,0.8,0.8917566427026001
explored-15364,0.46805555555555567,50,explored,0.3333333333333333,0.8185863796582245
explored-15365,0.2689814814814817,68,explored,0.625,0.9072172426997155
explored-15366,0.40676903292181077,62,explored,0.0,0.8386912663655983
explored-15367,0.28809523809523807,47,explored,0.3333333333333333,0.9407198811292963
explored-15368,0.2842592592592592,28,explored,0.8,0.9774144601094523
explored-15369,0.2961111111111111,50,explored,0.2857142857142857,0.928709044667605
explored-15370,0.3216975308641976,50,explored,0.4,0.9122357747047445
explored-15371,0.5103174603174603,44,explored,0.75,0.7983576174974887
explored-15372,0.3112962962962964,20,explored,0.3333333333333333,0.9798483298978217
explored-15373,0.27814814814814826,47,explored,0.5,0.946050293001986
explored-15374,0.23981481481481481,50,explored,0.3333333333333333,0.9683054466644366
explored-15375,0.6264197530864197,25,explored,0.3333333333333333,0.8796172850843192
explored-15376,0.5391975308641976,21,explored,0.3333333333333333,0.902950022645841
explored-15377,0.37935185185185183,20,explored,0.5,0.9366361793979313
explored-15378,0.5819444444444445,44,explored,0.5,0.7805636584271587
explored-15379,0.3577296443268666,59,explored,0.42857142857142855,0.8767165686053249
explored-15380,0.20370370370370372,70,explored,0.375,0.9405791649632246
explored-15381,0.1962962962962964,79,explored,0.3333333333333333,0.9196104466227837
explored-15382,0.30246913580246915,69,explored,0.625,0.8843858054979687
explored-15383,0.5861111111111111,29,explored,0.3333333333333333,0.8595582699940277
explored-15384,0.5879629629629629,57,explored,0.8,0.7265070920793693
explored-15385,0.6916666666666667,13,explored,0.0,0.9410771822412274
explored-15386,0.3322222222222222,43,explored,0.3333333333333333,0.9211860833305427
explored-15387,0.4162757507043221,105,explored,0.1111111111111111,0.7148036385630439
explored-15388,0.326031746031746,54,explored,0.42857142857142855,0.9052674976284342
explored-15389,0.837037037037037,9,explored,0.0,0.9576332960841252
explored-15390,0.5607142857142857,20,explored,0.6666666666666666,0.907671136921109
explored-15391,0.3166750841750843,37,explored,0.4,0.9395107893172924
explored-15392,0.31527777777777777,51,explored,0.42857142857142855,0.9146852043339897
explored-15393,0.41844650205761325,32,explored,0.5,0.8830099473532227
explored-15394,0.7072222222222222,34,explored,0.75,0.8298848040044751
explored-15395,0.19259259259259265,68,explored,0.375,0.952861715311101
explored-15396,0.35851851851851846,15,explored,0.6666666666666666,0.9661418793852982
explored-15397,0.6617283950617285,15,explored,0.5,0.9314452853147437
explored-15398,0.3253367003367005,35,explored,0.6,0.9337483686189763
explored-15399,0.29225589225589244,46,explored,0.6666666666666666,0.9414069446518684
explored-15400,0.5045216049382716,58,explored,0.6666666666666666,0.7791542603383793
explored-15401,0.3645202020202021,45,explored,0.3333333333333333,0.8962855948180135
explored-15402,0.6177777777777778,20,explored,0.5,0.9062063247146257
explored-15403,0.3455911680911681,46,explored,0.2,0.9074353565080626
explored-15404,0.4012345679012346,18,explored,0.6666666666666666,0.9356131247419412
explored-15405,0.26195286195286194,67,explored,0.375,0.9142387267904784
explored-15406,0.42288255571588906,95,explored,0.25,0.7390724583729927
explored-15407,0.3022016460905351,68,explored,0.42857142857142855,0.8873673237917159
explored-15408,0.3737794612794614,64,explored,0.3333333333333333,0.8555236365063348
explored-15409,0.29925925925925934,36,explored,0.6,0.9520489162395904
explored-15410,0.23842592592592604,69,explored,0.375,0.9226533949717506
explored-15411,0.46703703703703703,28,explored,0.3333333333333333,0.8680725855838702
explored-15412,0.2988425925925926,67,explored,0.42857142857142855,0.8921961114211832
explored-15413,0.2798353909465021,50,explored,0.5714285714285714,0.9401566769520949
explored-15414,0.3572222222222222,53,explored,0.2,0.8840973552451158
explored-15415,0.26981481481481495,58,explored,0.16666666666666666,0.9349359097775016
explored-15416,0.31116255144032934,83,explored,0.125,0.8396880865246067
explored-15417,0.45866769547325115,67,explored,0.42857142857142855,0.79464953677773
explored-15418,0.3667283950617284,38,explored,0.6,0.9037698045436685
explored-15419,0.4178479236812571,41,explored,0.75,0.8655956549476027
explored-15420,0.33086419753086416,40,explored,0.5,0.926624439309169
explored-15421,0.42625093527871316,50,explored,0.0,0.8466200795315388
explored-15422,0.29222222222222216,41,explored,0.2,0.9513060722489965
explored-15423,0.4671296296296297,16,explored,0.5,0.931167181404327
explored-15424,0.5642592592592592,15,explored,0.5,0.9339473304949333
explored-15425,0.8152777777777778,16,explored,1.0,0.9214090030584975
explored-15426,0.3945917842445621,84,explored,0.25,0.7870151902157534
explored-15427,0.4477777777777777,8,explored,1.0,0.9744756189005797
explored-15428,0.5374251777029556,46,explored,0.5,0.7773179127193591
explored-15429,0.888888888888889,36,explored,0.3333333333333333,0.8136788642289254
explored-15430,0.4104497354497354,76,explored,0.16666666666666666,0.80011287412925
explored-15431,0.3544074074074074,108,explored,0.3,0.7433066923549442
explored-15432,0.39962321628988295,17,explored,1.0,0.9406842165945363
explored-15433,0.3631224947891615,19,explored,1.0,0.949132127622313
explored-15434,0.2761111111111112,42,explored,0.3333333333333333,0.9607185368514616
explored-15435,0.4161111111111111,48,explored,0.2,0.8567965739006691
explored-15436,0.22962962962962963,46,explored,0.3333333333333333,0.9776358762097263
explored-15437,0.39814814814814814,59,explored,0.42857142857142855,0.849534534849113
explored-15438,0.27509920634920637,89,explored,0.4,0.8443069874290599
explored-15439,0.40547558922558924,87,explored,0.9,0.7720468505040928
explored-15440,0.3500154320987654,56,explored,0.2857142857142857,0.8865040021065907
explored-15441,0.2896296296296297,84,explored,0.3333333333333333,0.8497329431925833
explored-15442,0.2879012345679013,56,explored,0.5714285714285714,0.9285043364720786
explored-15443,0.3219642857142857,54,explored,0.2857142857142857,0.908099820001826
explored-15444,0.24518518518518517,67,explored,0.375,0.9242578647161493
explored-15445,0.3283017676767678,87,explored,0.3333333333333333,0.8181603160564592
explored-15446,0.5484053497942389,27,explored,0.3333333333333333,0.8710730405932531
explored-15447,0.8083333333333333,10,explored,1.0,0.9532561602346201
explored-15448,0.6301587301587301,28,explored,0.3333333333333333,0.8637010043497848
explored-15449,0.42695077556188676,23,explored,0.75,0.9035958185168995
explored-15450,0.6666666666666666,13,explored,0.0,0.9418563842850969
explored-15451,0.4178652828652828,75,explored,0.0,0.7985035507862103
explored-15452,0.32231481481481483,38,explored,0.6666666666666666,0.934898764138871
explored-15453,0.2741269841269841,74,explored,0.3333333333333333,0.8872127098334018
explored-15454,0.46662551440329225,42,explored,0.3333333333333333,0.8307315752450792
explored-15455,0.30886243386243395,42,explored,0.5,0.9385226407565057
explored-15456,0.4415824915824915,10,explored,1.0,0.9644909336447144
explored-15457,0.4666666666666668,40,explored,0.5,0.8347158222860367
explored-15458,0.2162037037037039,59,explored,0.42857142857142855,0.964148222232561
explored-15459,0.366114050558495,102,explored,0.4,0.7532415976070667
explored-15460,0.55891975308642,25,explored,0.3333333333333333,0.8813500093934326
explored-15461,0.4354320987654321,39,explored,0.5,0.8565094368340869
explored-15462,0.41859567901234573,27,explored,0.0,0.8955446728541951
explored-15463,0.4722222222222223,38,explored,0.5,0.8359408820145401
explored-15464,0.4618974132863022,62,explored,0.2857142857142857,0.8018117628191617
explored-15465,0.22910052910052914,57,explored,0.42857142857142855,0.9620854207557321
explored-15466,0.5356481481481482,22,explored,0.5,0.8977676976827187
explored-15467,0.3101515151515152,64,explored,0.5714285714285714,0.8939036481577086
explored-15468,0.4287037037037037,15,explored,0.5,0.9393185718474549
explored-15469,0.4196858182969294,54,explored,0.2,0.8422386041400378
explored-15470,0.3112962962962964,25,explored,0.5,0.9647549606230741
explored-15471,0.6498765432098766,16,explored,0.5,0.9264761033915923
explored-15472,0.2796296296296297,67,explored,0.2857142857142857,0.9036763204185451
explored-15473,0.5562962962962962,23,explored,1.0,0.891964239975199
explored-15474,0.555462962962963,36,explored,0.6,0.8234309311794096
explored-15475,0.2707407407407407,46,explored,0.5,0.9534795592634888
explored-15476,0.7622222222222222,17,explored,0.5,0.917790894363204
explored-15477,0.26870370370370367,54,explored,0.2857142857142857,0.9447915942879704
explored-15478,0.3641975308641976,15,explored,0.5,0.963506526026862
explored-15479,0.26722222222222225,40,explored,0.5,0.9697545334173213
explored-15480,0.3181255144032923,96,explored,0.8,0.7988459709612541
explored-15481,0.4415824915824915,12,explored,1.0,0.9540060917143922
explored-15482,0.43518518518518534,16,explored,0.5,0.9335529135399342
explored-15483,0.6475308641975309,12,explored,0.5,0.9476300351471256
explored-15484,0.4261640211640211,22,explored,0.3333333333333333,0.9083558395984697
explored-15485,0.8083333333333333,10,explored,0.0,0.9532561602346201
explored-15486,0.39125,27,explored,0.25,0.9123198699376909
explored-15487,0.3199074074074073,38,explored,0.4,0.9365783069105457
explored-15488,0.7589999999999999,57,explored,0.8333333333333334,0.7070198468743145
explored-15489,0.5646296296296296,24,explored,0.6666666666666666,0.886476871479998
explored-15490,0.4348559670781893,49,explored,0.25,0.8425703641674407
explored-15491,0.39959854497354497,86,explored,0.25,0.7783801827818252
explored-15492,0.33750000000000013,44,explored,0.8,0.9161033071062498
explored-15493,0.3179563492063493,73,explored,0.42857142857142855,0.8638451829208283
explored-15494,0.7444444444444445,28,explored,0.0,0.8603553583568606
explored-15495,0.34257495590828935,56,explored,0.42857142857142855,0.8916095875036015
explored-15496,0.43518518518518523,86,explored,0.25,0.7571161827591302
explored-15497,0.3021604938271605,65,explored,0.5,0.8958568534064679
explored-15498,0.41488496071829406,78,explored,0.14285714285714285,0.7918193910638005
explored-15499,0.4518518518518517,16,explored,0.5,0.9322074291844487
explored-15500,0.4008641975308641,17,explored,0.6666666666666666,0.9402160248002892
explored-15501,0.2987962962962962,37,explored,0.2,0.952094023425731
explored-15502,0.40758009994121114,45,explored,0.4,0.8671042497382391
explored-15503,0.3373456790123457,42,explored,0.3333333333333333,0.919220001842318
explored-15504,0.4339316239316239,28,explored,1.0,0.8834868376865246
explored-15505,0.3818771043771043,82,explored,0.8888888888888888,0.8002558630667663
explored-15506,0.3112962962962964,23,explored,0.5,0.9684997372034092
explored-15507,0.317962962962963,73,explored,0.2857142857142857,0.8638412306853411
explored-15508,0.2711265432098766,77,explored,0.375,0.880540618840507
explored-15509,0.4116771885521886,84,explored,0.14285714285714285,0.7768061743236967
explored-15510,0.4020379188712523,80,explored,0.0,0.7938525431059712
explored-15511,0.22259259259259256,49,explored,0.42857142857142855,0.9809606134310596
explored-15512,0.3223148148148147,61,explored,0.3333333333333333,0.8950198765739648
explored-15513,0.2765740740740741,44,explored,0.5,0.9563542325609354
explored-15514,0.498971193415638,41,explored,0.25,0.8120291776471042
explored-15515,0.3482804232804233,30,explored,0.6,0.9331813395606048
explored-15516,0.33952160493827166,86,explored,0.7777777777777778,0.814277805845363
explored-15517,0.5194444444444444,28,explored,1.0,0.8665430250427842
explored-15518,0.4288888888888889,12,explored,1.0,0.9550308446633956
explored-15519,0.260925925925926,74,explored,0.25,0.89510073076059
explored-15520,0.3362345679012346,55,explored,0.42857142857142855,0.8971795022675775
explored-15521,0.3978909465020576,85,explored,0.875,0.782222198896148
explored-15522,0.4329012345679013,29,explored,0.3333333333333333,0.8816372343084997
explored-15523,0.48449074074074083,25,explored,0.3333333333333333,0.883260614959972
explored-15524,0.2523148148148149,67,explored,0.42857142857142855,0.9199976694639072
explored-15525,0.3425925925925928,60,explored,0.2857142857142857,0.8846559875021532
explored-15526,0.3273544973544973,32,explored,0.6,0.9405472320465533
explored-15527,0.7811111111111111,26,explored,0.0,0.8697560683525755
explored-15528,0.3817901234567902,18,explored,0.6666666666666666,0.9433979490556005
explored-15529,0.4448148148148149,41,explored,0.25,0.8468503765584725
explored-15530,0.28028218694885365,65,explored,0.375,0.908929776358803
explored-15531,0.3833333333333334,63,explored,0.5,0.851865854133908
explored-15532,0.36955667789001123,40,explored,0.2,0.9001037919234852
explored-15533,0.3049074074074073,37,explored,0.6666666666666666,0.9477961801456385
explored-15534,0.3975925925925925,18,explored,0.6666666666666666,0.9369870209324509
explored-15535,0.2627160493827161,66,explored,0.42857142857142855,0.9166043636716875
explored-15536,0.3484848484848486,65,explored,0.2857142857142857,0.8681767729808775
explored-15537,0.3073456790123458,85,explored,0.375,0.8363254371915082
explored-15538,0.6382716049382717,16,explored,0.5,0.9267740037425719
explored-15539,0.9333333333333333,19,explored,1.0,0.9019139703458585
explored-15540,0.290784832451499,43,explored,0.8333333333333334,0.9492448714840093
explored-15541,1.0,6,explored,1.0,0.9683692700862274
explored-15542,0.2906525573192239,47,explored,0.6666666666666666,0.9392933911577728
explored-15543,0.345405643738977,74,explored,0.0,0.8446217804444005
explored-15544,0.2951851851851852,69,explored,0.42857142857142855,0.8887382020723635
explored-15545,0.2641203703703705,87,explored,0.375,0.8565104537848021
explored-15546,0.3597222222222223,63,explored,0.5,0.8667772909276679
explored-15547,0.4150462962962964,33,explored,0.75,0.8834833355590908
explored-15548,0.3495370370370371,51,explored,0.5714285714285714,0.8930676181053079
explored-15549,0.4720781893004117,34,explored,0.6,0.8442681027038114
explored-15550,0.7733333333333333,3,explored,1.0,0.9912495710430637
explored-15551,0.2783333333333333,37,explored,0.4,0.9664415685920331
explored-15552,0.24203703703703705,41,explored,0.5,0.9852623838206752
explored-15553,0.4197530864197532,70,explored,0.2857142857142857,0.8114819997311147
explored-15554,0.4080555555555556,45,explored,0.6,0.8667819851569609
explored-15555,0.405,42,explored,0.4,0.8732813711201388
explored-15556,0.3597222222222223,35,explored,0.6,0.9127582451506555
explored-15557,0.23259259259259257,41,explored,0.5,0.991135368771301
explored-15558,0.7037037037037037,27,explored,0.0,0.866896983751484
explored-15559,0.4833333333333334,37,explored,0.4,0.8308164911445606
explored-15560,0.6296296296296297,13,explored,0.5,0.9428161532212241
explored-15561,0.4040324408102187,53,explored,1.0,0.8544882443289984
explored-15562,0.7333333333333334,13,explored,0.0,0.9397784842169433
explored-15563,0.36851851851851847,59,explored,0.3333333333333333,0.8695193408657196
explored-15564,0.422037037037037,51,explored,0.8,0.847479948409436
explored-15565,0.38902216610549956,89,explored,0.0,0.776234909960487
explored-15566,0.3041750841750843,46,explored,0.5714285714285714,0.9341677062334978
explored-15567,0.37716049382716044,38,explored,0.4,0.8964338803042651
explored-15568,0.38188552188552194,61,explored,0.8333333333333334,0.8570015040285859
explored-15569,0.5058531746031747,33,explored,0.6666666666666666,0.840524736568876
explored-15570,0.4255324074074074,86,explored,0.5,0.7628840003457633
explored-15571,0.3499883891828337,69,explored,0.8571428571428571,0.8559917738896201
explored-15572,0.5898148148148148,15,explored,0.5,0.9332913073968422
explored-15573,0.29494708994708996,31,explored,0.6,0.9613311981296314
explored-15574,0.2891203703703704,67,explored,0.375,0.898005408876431
explored-15575,0.400990040236072,77,explored,1.0,0.8029436415572613
explored-15576,0.4930555555555556,38,explored,0.5,0.8224515606147381
explored-15577,0.332577160493827,47,explored,0.7142857142857143,0.9138828443054098
explored-15578,0.3695414462081128,74,explored,0.3333333333333333,0.8302000226125452
explored-15579,0.46904761904761894,15,explored,0.5,0.936391387731673
explored-15580,0.4334567901234567,12,explored,0.5,0.9546620847545201
explored-15581,0.38994708994709004,46,explored,0.3333333333333333,0.8775480016271262
explored-15582,0.3781481481481481,48,explored,0.3333333333333333,0.8821727967308982
explored-15583,0.3260185185185185,49,explored,0.6,0.912762772528017
explored-15584,0.3973251028806586,38,explored,0.5,0.8822395786070164
explored-15585,0.3989949351060462,16,explored,0.75,0.9453844102539257
explored-15586,0.4263272607022608,63,explored,0.0,0.8238890132441404
explored-15587,0.5194444444444446,37,explored,0.25,0.8190820950120079
explored-15588,0.30941358024691357,81,explored,0.3333333333333333,0.8463764680011678
explored-15589,0.4556623931623931,25,explored,0.0,0.8847180904784152
explored-15590,0.7425925925925926,23,explored,0.5,0.8867720145914537
explored-15591,0.5142857142857142,47,explored,0.0,0.7917724252757125
explored-15592,0.4029320987654321,12,explored,1.0,0.9617287072628111
explored-15593,0.45305555555555554,32,explored,0.5,0.8612841816740006
explored-15594,0.4296296296296296,45,explored,0.6,0.8521613167492941
explored-15595,0.4337037037037037,51,explored,0.5,0.8398230115748775
explored-15596,0.34971340388007044,41,explored,0.6666666666666666,0.9123442918197611
explored-15597,0.3723280423280423,26,explored,0.75,0.9263695240019346
explored-15598,0.5134645061728396,41,explored,0.25,0.8028186269961738
explored-15599,0.3563528806584363,40,explored,0.5,0.9092099071943445
explored-15600,0.3783360990860991,90,explored,0.5555555555555556,0.779798464499721
explored-15601,0.5064484126984128,48,explored,0.0,0.79558328907227
explored-15602,0.3108571428571427,49,explored,0.8571428571428571,0.9215330320032603
explored-15603,0.5604938271604939,21,explored,0.3333333333333333,0.9024033669174323
explored-15604,0.4537037037037037,35,explored,0.25,0.8541818358633012
explored-15605,0.301494708994709,59,explored,0.625,0.9130310653927478
explored-15606,0.35145622895622897,66,explored,0.5,0.8635796873444879
explored-15607,0.3495370370370371,45,explored,0.5,0.906439732779734
explored-15608,0.3383333333333334,35,explored,0.4,0.924558670058132
explored-15609,0.5966666666666667,37,explored,0.25,0.8170998038553479
explored-15610,0.34944444444444445,25,explored,0.5,0.9424342230005708
explored-15611,0.40669211579132214,93,explored,0.4,0.7543899983008302
explored-15612,0.30925925925925923,34,explored,0.6,0.9452605975998645
explored-15613,0.52,14,explored,0.5,0.9403569050741235
explored-15614,0.29259259259259274,73,explored,0.375,0.8790007107724629
explored-15615,0.642798353909465,30,explored,0.3333333333333333,0.8528296599455136
explored-15616,0.20925925925925926,56,explored,0.42857142857142855,0.97676272027074
explored-15617,0.3151851851851851,32,explored,0.6,0.9470217670331058
explored-15618,0.4225646544813212,64,explored,0.5,0.8243814968610561
explored-15619,0.4474074074074075,46,explored,0.8333333333333334,0.8386073439781565
explored-15620,0.3976743827160494,114,explored,0.4,0.7005235555544967
explored-15621,0.3907848324514991,67,explored,0.8571428571428571,0.8372255902574918
explored-15622,0.3633333333333333,39,explored,0.4,0.9054216203078904
explored-15623,0.31511316872427986,40,explored,0.4,0.9372986082400601
explored-15624,0.4424999999999999,30,explored,0.3333333333333333,0.8731273911578336
explored-15625,0.2542592592592593,72,explored,0.42857142857142855,0.9047275855450467
explored-15626,0.4740740740740741,29,explored,0.25,0.8624342466951928
explored-15627,0.4117003367003369,42,explored,0.0,0.8686876759069957
explored-15628,0.3732936507936506,48,explored,0.4,0.8853695459562609
explored-15629,0.38444444444444437,51,explored,0.3333333333333333,0.871651699185727
explored-15630,0.29913580246913585,73,explored,0.375,0.8750909670236302
explored-15631,0.4353703703703702,14,explored,0.5,0.9440227821897349
explored-15632,0.44673868312757214,58,explored,0.5,0.81745636994069
explored-15633,0.30872574955908294,37,explored,0.4,0.9451089409856219
explored-15634,0.6617283950617285,12,explored,0.0,0.9472655830235714
explored-15635,0.42541871378180907,93,explored,0.6666666666666666,0.7432003223867734
explored-15636,0.6575617283950618,15,explored,0.5,0.9315522399960481
explored-15637,0.33824074074074073,68,explored,0.7142857142857143,0.8658329593867011
explored-15638,0.24592592592592588,45,explored,0.8333333333333334,0.9689119722907225
explored-15639,0.3894444444444445,17,explored,0.6666666666666666,0.944524011068472
explored-15640,0.20231481481481495,76,explored,0.3333333333333333,0.9244791686683249
explored-15641,0.644074074074074,13,explored,0.5,0.9424453686174139
explored-15642,0.6522633744855968,19,explored,0.3333333333333333,0.9105945134228826
explored-15643,0.42353086419753083,72,explored,0.0,0.8035831797695925
explored-15644,0.4524572649572649,30,explored,0.6666666666666666,0.8669811461609827
explored-15645,0.4088064713064714,43,explored,0.6666666666666666,0.8692842902866349
explored-15646,0.45604938271604945,13,explored,0.5,0.9475957583267436
explored-15647,0.2879012345679013,41,explored,0.5,0.9542343877020729
explored-15648,0.3825824915824916,48,explored,1.0,0.8792414061688812
explored-15649,0.6498765432098765,22,explored,0.0,0.8948354721228651
explored-15650,0.3622839506172839,35,explored,0.4,0.9113087045423335
explored-15651,0.2979100529100529,42,explored,0.3333333333333333,0.9459454730552562
explored-15652,0.2854938271604939,61,explored,0.42857142857142855,0.9171023065487595
explored-15653,0.4018518518518519,18,explored,1.0,0.9353802580237741
explored-15654,0.3944444444444445,32,explored,0.25,0.8989725894057313
