name,comm_cost,complexity,type,commutative
explored-38823,0.3374999999999999,33,explored,False
explored-38824,0.45615560710155634,33,explored,False
explored-38825,0.49133158508158503,13,explored,False
explored-38826,0.27588932806324107,28,explored,False
explored-38827,0.4025508293982736,51,explored,False
explored-38828,0.5951785714285714,14,explored,False
explored-38829,0.26309523809523805,30,explored,False
explored-38830,0.5448463429840353,28,explored,False
explored-38831,0.26623376623376616,22,explored,False
explored-38832,0.34927585620423685,33,explored,False
explored-38833,0.4812346573988743,35,explored,False
explored-38834,0.5202015968283205,33,explored,False
explored-38835,0.345190246516613,25,explored,False
explored-38836,0.5050533393204704,28,explored,False
explored-38837,0.5043492873708016,40,explored,False
explored-38838,0.29166666666666674,34,explored,False
explored-38839,0.41830167588624956,37,explored,False
explored-38840,0.5045037344997966,25,explored,False
explored-38841,0.38677445108797026,40,explored,False
explored-38842,0.4590508776444455,27,explored,False
explored-38843,0.5031452215876547,28,explored,False
explored-38844,0.47978896103896096,24,explored,False
explored-38845,0.5534377752768022,38,explored,False
explored-38846,0.4767285357908859,40,explored,False
explored-38847,0.4583892391817015,23,explored,False
explored-38848,0.3775654591567581,29,explored,False
explored-38849,0.35871534655945214,44,explored,False
explored-38850,0.4964030061059459,23,explored,False
explored-38851,0.45063750262162106,31,explored,False
explored-38852,0.4905420666290232,20,explored,False
explored-38853,0.41419967692091575,20,explored,False
explored-38854,0.38674954767256975,33,explored,False
explored-38855,0.4150501672240803,19,explored,False
explored-38856,0.524441921604605,25,explored,False
explored-38857,0.494289227813837,31,explored,False
explored-38858,0.3836661387609157,36,explored,False
explored-38859,0.34927585620423673,32,explored,False
explored-38860,0.4407624633431084,23,explored,False
explored-38861,0.3808150183150183,29,explored,False
explored-38862,0.36109705642442147,33,explored,False
explored-38863,0.44368640799433035,34,explored,False
explored-38864,0.4565882781130268,28,explored,False
explored-38865,0.25,16,explored,False
explored-38866,0.25,19,explored,False
explored-38867,0.44217573519223397,26,explored,False
explored-38868,0.46200631877944653,23,explored,False
explored-38869,0.352229090179502,36,explored,False
explored-38870,0.4558242479558574,35,explored,False
explored-38871,0.38795019788605856,32,explored,False
explored-38872,0.31108597285067874,27,explored,False
explored-38873,0.38796198826708317,26,explored,False
explored-38874,0.5242461190267925,24,explored,False
explored-38875,0.35776579352850535,21,explored,False
explored-38876,0.4513207794738374,31,explored,False
explored-38877,0.3530570663771422,49,explored,False
explored-38878,0.47212629374500503,33,explored,False
explored-38879,0.3880999866414524,32,explored,False
explored-38880,0.4129838443069105,28,explored,False
explored-38881,0.567099008590429,28,explored,False
explored-38882,0.49696425098903685,33,explored,False
explored-38883,0.4461215606376896,45,explored,False
explored-38884,0.36177683237469305,31,explored,False
explored-38885,0.360398525873715,40,explored,False
explored-38886,0.43750857222513706,37,explored,False
explored-38887,0.4615039281705948,32,explored,False
explored-38888,0.42612150920974456,38,explored,False
explored-38889,0.39317138485067216,44,explored,False
explored-38890,0.376368519385911,28,explored,False
explored-38891,0.5375,11,explored,False
explored-38892,0.4095634773384318,27,explored,False
explored-38893,0.3602194144989137,34,explored,False
explored-38894,0.33860920416984497,20,explored,False
explored-38895,0.352229090179502,34,explored,False
explored-38896,0.48843689094596754,31,explored,False
explored-38897,0.44771739130434773,30,explored,False
explored-38898,0.46654471813225085,37,explored,False
explored-38899,0.354491341991342,22,explored,False
explored-38900,0.43437114747034666,22,explored,False
explored-38901,0.44351743887347606,19,explored,False
explored-38902,0.5171183677196735,19,explored,False
explored-38903,0.3987907925407925,30,explored,False
explored-38904,0.4571428571428571,10,explored,False
explored-38905,0.37533319621554906,29,explored,False
explored-38906,0.33129951443904915,29,explored,False
explored-38907,0.4187775353694636,34,explored,False
explored-38908,0.38891118686013026,23,explored,False
explored-38909,0.4069628805630834,32,explored,False
explored-38910,0.38094482095552695,25,explored,False
explored-38911,0.38756531480215695,40,explored,False
explored-38912,0.5437274061375728,33,explored,False
explored-38913,0.46048735174437727,31,explored,False
explored-38914,0.42931785005935796,33,explored,False
explored-38915,0.3967064687507844,34,explored,False
explored-38916,0.339665842184393,30,explored,False
explored-38917,0.2936507936507937,19,explored,False
explored-38918,0.36250000000000004,20,explored,False
explored-38919,0.42725410143567666,33,explored,False
explored-38920,0.3513891447109283,40,explored,False
explored-38921,0.3453296703296702,31,explored,False
explored-38922,0.46654471813225085,40,explored,False
explored-38923,0.33027715540436886,32,explored,False
explored-38924,0.4871371996540659,35,explored,False
explored-38925,0.4178003223309422,36,explored,False
explored-38926,0.478679322556554,19,explored,False
explored-38927,0.39016346377722133,49,explored,False
explored-38928,0.3812421461667497,34,explored,False
explored-38929,0.45001710152313423,31,explored,False
explored-38930,0.40384345188344817,32,explored,False
explored-38931,0.3987907925407925,31,explored,False
explored-38932,0.37620619615478024,30,explored,False
explored-38933,0.40707386913656785,33,explored,False
explored-38934,0.35119047619047616,16,explored,False
explored-38935,0.3544927161582676,18,explored,False
explored-38936,0.49488587630019776,37,explored,False
explored-38937,0.2589048378522063,29,explored,False
explored-38938,0.4744793686783121,19,explored,False
explored-38939,0.45825463141799627,44,explored,False
explored-38940,0.40814494672375967,32,explored,False
explored-38941,0.37257175660160735,30,explored,False
explored-38942,0.4158316638613775,37,explored,False
explored-38943,0.3910015221908456,32,explored,False
explored-38944,0.5018642058290399,39,explored,False
explored-38945,0.3937888198757764,19,explored,False
explored-38946,0.4244498719733092,25,explored,False
explored-38947,0.4851044547651815,38,explored,False
explored-38948,0.3735083589151684,37,explored,False
explored-38949,0.47117975403983836,20,explored,False
explored-38950,0.467362072350028,45,explored,False
explored-38951,0.47070707070707063,48,explored,False
explored-38952,0.2876373626373625,43,explored,False
explored-38953,0.5039379476123704,25,explored,False
explored-38954,0.3212478415222466,40,explored,False
explored-38955,0.4753691185641854,38,explored,False
explored-38956,0.36761529771398194,38,explored,False
explored-38957,0.3792076503760162,42,explored,False
explored-38958,0.375,15,explored,False
explored-38959,0.42203982552253727,38,explored,False
explored-38960,0.4503989823682918,24,explored,False
explored-38961,0.484759401721913,41,explored,False
explored-38962,0.4272930300415938,28,explored,False
explored-38963,0.4662445119891928,25,explored,False
explored-38964,0.30227272727272725,26,explored,False
explored-38965,0.46338383838383834,28,explored,False
explored-38966,0.5833333333333333,30,explored,False
explored-38967,0.5389957264957265,35,explored,False
explored-38968,0.4570188975350675,38,explored,False
explored-38969,0.5106235716068221,34,explored,False
explored-38970,0.3608475069547583,30,explored,False
explored-38971,0.32192513368983944,22,explored,False
explored-38972,0.5502479500075343,15,explored,False
explored-38973,0.5476048951048951,29,explored,False
explored-38974,0.5218653250773994,28,explored,False
explored-38975,0.4570188975350675,37,explored,False
explored-38976,0.43465133654685295,35,explored,False
explored-38977,0.42240679431976313,34,explored,False
explored-38978,0.3201748607355015,32,explored,False
explored-38979,0.49265535558117346,22,explored,False
explored-38980,0.38464608125148847,51,explored,False
explored-38981,0.4792966888079093,14,explored,False
explored-38982,0.3350076010945575,31,explored,False
explored-38983,0.5404527904527905,25,explored,False
explored-38984,0.4068762136279942,29,explored,False
explored-38985,0.5082357237657897,33,explored,False
explored-38986,0.49696425098903685,37,explored,False
explored-38987,0.46568066199270297,21,explored,False
explored-38988,0.38891118686013026,24,explored,False
explored-38989,0.5336405788766886,27,explored,False
explored-38990,0.4164422155026182,28,explored,False
explored-38991,0.35158481791325535,38,explored,False
explored-38992,0.33966450216450206,20,explored,False
explored-38993,0.38464608125148847,38,explored,False
explored-38994,0.41448412698412707,42,explored,False
explored-38995,0.4772303974562162,35,explored,False
explored-38996,0.4383204931948137,32,explored,False
explored-38997,0.45404020964376957,36,explored,False
explored-38998,0.4836849176515522,38,explored,False
explored-38999,0.38003095975232193,15,explored,False
explored-39000,0.5231967787114846,27,explored,False
explored-39001,0.3767857142857143,27,explored,False
explored-39002,0.43942577030812324,48,explored,False
explored-39003,0.4868606717536679,34,explored,False
explored-39004,0.5137161643134952,28,explored,False
explored-39005,0.390640153096142,31,explored,False
explored-39006,0.5038461538461538,19,explored,True
explored-39007,0.3035608989037728,23,explored,False
explored-39008,0.45070049179092164,39,explored,False
explored-39009,0.3779719097046237,44,explored,False
explored-39010,0.37767175572519074,37,explored,False
explored-39011,0.3889111868601304,29,explored,False
explored-39012,0.5018747470735818,36,explored,False
explored-39013,0.39923854742651155,49,explored,False
explored-39014,0.42459074523822393,34,explored,False
explored-39015,0.3864200315813219,30,explored,False
explored-39016,0.42989931313848784,37,explored,False
explored-39017,0.4187775353694636,39,explored,False
explored-39018,0.4792966888079093,20,explored,False
explored-39019,0.48271338073379644,47,explored,False
explored-39020,0.3889949919361684,32,explored,False
explored-39021,0.2894736842105263,23,explored,False
explored-39022,0.38677445108797026,37,explored,False
explored-39023,0.37032951568555283,23,explored,False
explored-39024,0.4119047619047619,17,explored,False
explored-39025,0.358095238095238,36,explored,False
explored-39026,0.4454193855141625,36,explored,False
explored-39027,0.4455749187228283,44,explored,False
explored-39028,0.396354480090071,27,explored,False
explored-39029,0.4817827945394697,41,explored,False
explored-39030,0.47267503474898165,39,explored,False
explored-39031,0.375,30,explored,False
explored-39032,0.21843773028739877,28,explored,False
explored-39033,0.5464585530568502,20,explored,False
explored-39034,0.4203340611094101,30,explored,False
explored-39035,0.44731371424827193,35,explored,False
explored-39036,0.43400515808741225,27,explored,False
explored-39037,0.299308300395257,26,explored,False
explored-39038,0.47196275946275945,44,explored,False
explored-39039,0.4999484956491862,18,explored,False
explored-39040,0.2619318181818182,24,explored,False
explored-39041,0.39583333333333337,26,explored,False
explored-39042,0.3544927161582676,27,explored,False
explored-39043,0.5016409534488757,45,explored,False
explored-39044,0.4205791411770018,36,explored,False
explored-39045,0.36389989365725695,49,explored,False
explored-39046,0.37860365725301626,30,explored,False
explored-39047,0.44262552553050716,35,explored,False
explored-39048,0.5112320112320112,35,explored,False
explored-39049,0.44411202470001543,30,explored,False
explored-39050,0.3453296703296702,33,explored,False
explored-39051,0.43968612619811764,31,explored,False
explored-39052,0.5216953069894246,33,explored,False
explored-39053,0.37040544649240303,15,explored,False
explored-39054,0.4357905309668585,39,explored,False
explored-39055,0.5034467713787085,20,explored,False
explored-39056,0.4242514489312128,35,explored,False
explored-39057,0.42453625666307415,33,explored,False
explored-39058,0.34168591961749484,22,explored,False
explored-39059,0.5414134335857554,37,explored,False
explored-39060,0.493426213503376,39,explored,False
explored-39061,0.49265535558117346,24,explored,False
explored-39062,0.4146501802546436,30,explored,False
explored-39063,0.5433492678549616,32,explored,False
explored-39064,0.35119047619047605,24,explored,False
explored-39065,0.44901219975697215,35,explored,False
explored-39066,0.4799011769523166,43,explored,False
explored-39067,0.45615560710155634,31,explored,False
explored-39068,0.4631580764781523,43,explored,False
explored-39069,0.5600880719941359,25,explored,False
explored-39070,0.42500000000000004,25,explored,False
explored-39071,0.38936335403726696,27,explored,False
explored-39072,0.45001710152313423,30,explored,False
explored-39073,0.5625,5,explored,False
explored-39074,0.5314282132298309,33,explored,False
explored-39075,0.42989931313848784,24,explored,False
explored-39076,0.43205311050801987,42,explored,False
explored-39077,0.5534389140271493,18,explored,False
explored-39078,0.3497095442591297,34,explored,False
explored-39079,0.5204990183614222,19,explored,False
explored-39080,0.4458333333333333,17,explored,False
explored-39081,0.32781100478468894,24,explored,False
explored-39082,0.3033492822966507,24,explored,False
explored-39083,0.47117975403983825,21,explored,False
explored-39084,0.48150026247557,36,explored,False
explored-39085,0.3237296201999439,45,explored,False
explored-39086,0.39581887170572405,38,explored,False
explored-39087,0.35871534655945225,50,explored,False
explored-39088,0.4376471675253155,25,explored,False
explored-39089,0.5472369803758644,23,explored,False
explored-39090,0.4815002624755702,36,explored,False
explored-39091,0.6115663100989188,34,explored,False
explored-39092,0.5842475805706469,35,explored,False
explored-39093,0.4262422273288984,34,explored,False
explored-39094,0.3749750573680535,26,explored,False
explored-39095,0.27380952380952384,13,explored,False
explored-39096,0.5297948896513973,25,explored,False
explored-39097,0.3055669168902695,33,explored,False
explored-39098,0.3942714882634264,27,explored,False
explored-39099,0.399762096103528,39,explored,False
explored-39100,0.38645145055478813,46,explored,False
explored-39101,0.4111811434179855,30,explored,False
explored-39102,0.4458164176771494,35,explored,False
explored-39103,0.44901219975697215,39,explored,False
explored-39104,0.4233091846295992,28,explored,False
explored-39105,0.4565882781130268,40,explored,False
explored-39106,0.4677962419897904,36,explored,False
explored-39107,0.33966450216450217,16,explored,False
explored-39108,0.4867801047120418,28,explored,False
explored-39109,0.2823529411764706,30,explored,False
explored-39110,0.4205791411770018,41,explored,False
explored-39111,0.5043492873708015,32,explored,False
explored-39112,0.75,3,explored,True
explored-39113,0.40169841873591927,22,explored,False
explored-39114,0.5168787500618334,31,explored,False
explored-39115,0.440542325881113,29,explored,False
explored-39116,0.4893892371616586,21,explored,False
explored-39117,0.348817261734955,46,explored,False
explored-39118,0.5205050392107129,41,explored,False
explored-39119,0.5116654969945449,24,explored,False
explored-39120,0.4960888311072392,17,explored,False
explored-39121,0.3209595959595959,43,explored,False
explored-39122,0.507658371040724,32,explored,False
explored-39123,0.44015263427160467,25,explored,False
explored-39124,0.3420697884112204,44,explored,False
explored-39125,0.4276980677087736,29,explored,False
explored-39126,0.45995241863959446,34,explored,False
explored-39127,0.4852227110862828,46,explored,False
explored-39128,0.40800503921071296,34,explored,False
explored-39129,0.49153898925184825,25,explored,False
explored-39130,0.33868399137402916,39,explored,False
explored-39131,0.4243904354003746,35,explored,False
explored-39132,0.3420697884112204,30,explored,False
explored-39133,0.47894113326074905,41,explored,False
explored-39134,0.4911499082391577,31,explored,False
explored-39135,0.35930830039525685,33,explored,False
explored-39136,0.3285848197035687,25,explored,False
explored-39137,0.35514156852919077,32,explored,False
explored-39138,0.47867838608680735,39,explored,False
explored-39139,0.4224348194228984,40,explored,False
explored-39140,0.42989931313848784,26,explored,False
explored-39141,0.45231308314944196,40,explored,False
explored-39142,0.30765803949418147,31,explored,False
explored-39143,0.5114113957726818,41,explored,False
explored-39144,0.32993236925263714,36,explored,False
explored-39145,0.39812169620520077,17,explored,False
explored-39146,0.4648475074973122,14,explored,False
explored-39147,0.40511444458812873,28,explored,False
explored-39148,0.3765360983102919,19,explored,False
explored-39149,0.505691921604605,30,explored,False
explored-39150,0.4548763909977749,42,explored,False
explored-39151,0.43905865355704843,33,explored,False
explored-39152,0.36770832008415755,35,explored,False
explored-39153,0.39556025645087445,32,explored,False
explored-39154,0.5214015151515152,30,explored,False
explored-39155,0.5116764797161777,29,explored,False
explored-39156,0.3575187969924811,33,explored,False
explored-39157,0.4956548334433606,30,explored,False
explored-39158,0.2569444444444444,24,explored,False
explored-39159,0.48883265856950064,22,explored,False
explored-39160,0.36250000000000004,24,explored,False
explored-39161,0.39601369330542313,43,explored,False
explored-39162,0.42203982552253727,39,explored,False
explored-39163,0.33616750069589507,25,explored,False
explored-39164,0.4473321812502178,27,explored,False
explored-39165,0.4251821285346291,42,explored,False
explored-39166,0.5657152622400109,31,explored,False
explored-39167,0.5965310860367797,36,explored,False
explored-39168,0.45853161678282905,29,explored,False
explored-39169,0.49722856435538176,32,explored,False
explored-39170,0.27529761904761907,27,explored,False
explored-39171,0.41683222967633526,41,explored,False
explored-39172,0.6220761381475667,18,explored,False
explored-39173,0.40925600806443585,24,explored,False
explored-39174,0.3460318415486481,31,explored,False
explored-39175,0.258695652173913,27,explored,False
explored-39176,0.29220779220779214,23,explored,False
explored-39177,0.4557141522389009,41,explored,False
explored-39178,0.498513097669564,36,explored,False
explored-39179,0.4146501802546436,31,explored,False
explored-39180,0.5142243937530739,42,explored,False
explored-39181,0.42036362545939254,16,explored,False
explored-39182,0.48370943204868155,19,explored,False
explored-39183,0.31263353511973646,19,explored,False
explored-39184,0.3500000000000001,18,explored,False
explored-39185,0.5267857142857143,23,explored,False
explored-39186,0.485211077412229,21,explored,False
explored-39187,0.5008783313417455,25,explored,False
explored-39188,0.3967064687507845,38,explored,False
explored-39189,0.40701680672268914,42,explored,False
explored-39190,0.4260600400349275,28,explored,False
explored-39191,0.4937530062530062,37,explored,False
explored-39192,0.5580905609730917,16,explored,False
explored-39193,0.4991437881681784,49,explored,False
explored-39194,0.5147843178025946,30,explored,False
explored-39195,0.4358360715492198,36,explored,False
explored-39196,0.5918162272510098,38,explored,False
explored-39197,0.45317524512606533,34,explored,False
explored-39198,0.5789379476123704,16,explored,False
explored-39199,0.3937888198757764,16,explored,False
explored-39200,0.48618114341798546,21,explored,False
explored-39201,0.5370208631852273,29,explored,False
explored-39202,0.5281655145835511,30,explored,False
explored-39203,0.375,12,explored,False
explored-39204,0.35,19,explored,False
explored-39205,0.4449734610799686,27,explored,False
explored-39206,0.5587581308449894,36,explored,False
explored-39207,0.5211522467723768,38,explored,False
explored-39208,0.4769888053771467,26,explored,False
explored-39209,0.3470213600952472,29,explored,False
explored-39210,0.32547952478927455,21,explored,False
explored-39211,0.36643709262728563,27,explored,False
explored-39212,0.45906474671223685,23,explored,False
explored-39213,0.3964621804897124,40,explored,False
explored-39214,0.2856331168831169,22,explored,False
explored-39215,0.43009020768350414,48,explored,False
explored-39216,0.5271995950980919,45,explored,False
explored-39217,0.3479007377598927,32,explored,False
explored-39218,0.37762684381810097,36,explored,False
explored-39219,0.5414134335857553,34,explored,False
explored-39220,0.6136540796758486,25,explored,False
explored-39221,0.3574655152301267,22,explored,False
explored-39222,0.4159359702167922,19,explored,False
explored-39223,0.5075949626022984,26,explored,False
explored-39224,0.36766599662819344,31,explored,False
explored-39225,0.5350863659680412,36,explored,False
explored-39226,0.39736943164362515,17,explored,False
explored-39227,0.4245121758380771,26,explored,False
explored-39228,0.6112919577123935,21,explored,False
explored-39229,0.4949023280416329,26,explored,False
explored-39230,0.23144488361879667,29,explored,False
explored-39231,0.3792076503760161,45,explored,False
explored-39232,0.5335348552446535,34,explored,False
explored-39233,0.5082357237657897,36,explored,False
explored-39234,0.4992230606651633,21,explored,False
explored-39235,0.41401677466207265,42,explored,False
explored-39236,0.4815002624755702,28,explored,False
explored-39237,0.43595386924983337,35,explored,False
explored-39238,0.5798091226179205,14,explored,False
explored-39239,0.35419241134462953,29,explored,False
explored-39240,0.4016815742795097,43,explored,False
explored-39241,0.5172678616158664,34,explored,False
explored-39242,0.37835113153194055,36,explored,False
explored-39243,0.42204214900029324,32,explored,False
explored-39244,0.4126984126984127,11,explored,False
explored-39245,0.4826506154825798,27,explored,False
explored-39246,0.3385307371536185,29,explored,False
explored-39247,0.45629277624136033,22,explored,False
explored-39248,0.4197886460548198,36,explored,False
explored-39249,0.4652313799750145,33,explored,False
explored-39250,0.4509086027963084,23,explored,False
explored-39251,0.348817261734955,44,explored,False
explored-39252,0.4536014029111527,23,explored,False
explored-39253,0.6044195978848942,30,explored,False
explored-39254,0.46458333333333335,38,explored,False
explored-39255,0.4728174603174603,45,explored,False
explored-39256,0.5597336640630587,28,explored,False
explored-39257,0.44015263427160456,27,explored,False
explored-39258,0.46702898550724636,29,explored,False
explored-39259,0.2589048378522062,29,explored,False
explored-39260,0.4272930300415938,31,explored,False
explored-39261,0.42705982446122004,31,explored,False
explored-39262,0.39943181818181817,37,explored,False
explored-39263,0.43715316780457303,30,explored,False
explored-39264,0.31646825396825395,32,explored,False
explored-39265,0.36034923714613276,15,explored,False
explored-39266,0.4503989823682918,20,explored,False
explored-39267,0.3950892857142857,37,explored,False
explored-39268,0.46553030303030307,37,explored,False
explored-39269,0.25476190476190486,22,explored,False
explored-39270,0.5171183677196736,38,explored,False
explored-39271,0.4233172045701127,33,explored,False
explored-39272,0.45120679965184407,28,explored,False
explored-39273,0.27588932806324107,26,explored,False
explored-39274,0.43356147731207595,18,explored,False
explored-39275,0.36713725172411027,24,explored,False
explored-39276,0.5557716203025127,32,explored,False
explored-39277,0.3385307371536185,39,explored,False
explored-39278,0.4643036225548349,37,explored,False
explored-39279,0.5342625774015387,33,explored,False
explored-39280,0.4683035714285714,32,explored,False
explored-39281,0.46702898550724636,29,explored,False
explored-39282,0.38696428571428565,23,explored,False
explored-39283,0.2936507936507937,19,explored,False
explored-39284,0.4422832892518396,27,explored,False
explored-39285,0.45905087764444563,37,explored,False
explored-39286,0.32547952478927455,25,explored,False
explored-39287,0.45692344971654764,25,explored,False
explored-39288,0.3781174675097656,38,explored,False
explored-39289,0.38154643603439464,36,explored,False
explored-39290,0.45070049179092175,34,explored,False
explored-39291,0.6477390852390852,17,explored,False
explored-39292,0.36770832008415766,35,explored,False
explored-39293,0.4180908335660227,33,explored,False
explored-39294,0.4770318913584748,27,explored,False
explored-39295,0.3410273384203345,33,explored,False
explored-39296,0.3781174675097656,38,explored,False
explored-39297,0.5085706085806408,17,explored,False
explored-39298,0.3538149350649351,21,explored,False
explored-39299,0.6376512839704568,23,explored,False
explored-39300,0.5534389140271493,22,explored,False
explored-39301,0.534368539742794,38,explored,False
explored-39302,0.32207040142662025,34,explored,False
explored-39303,0.543233241572491,23,explored,False
explored-39304,0.258695652173913,20,explored,False
explored-39305,0.44351743887347594,24,explored,False
explored-39306,0.348817261734955,41,explored,False
explored-39307,0.4809323098965044,28,explored,False
explored-39308,0.45092128758683914,15,explored,False
explored-39309,0.47902097902097895,8,explored,False
explored-39310,0.21843773028739866,28,explored,False
explored-39311,0.5314932351380713,25,explored,False
explored-39312,0.3518655695636761,40,explored,False
explored-39313,0.44772113007832604,30,explored,False
explored-39314,0.4407624633431084,18,explored,False
explored-39315,0.41952956762085347,33,explored,False
explored-39316,0.4111811434179855,27,explored,False
explored-39317,0.3822855801822649,37,explored,False
explored-39318,0.41990862463150136,27,explored,False
explored-39319,0.5342086243790602,23,explored,False
explored-39320,0.37700609423878817,37,explored,False
explored-39321,0.3214285714285714,26,explored,False
explored-39322,0.4955357142857143,14,explored,False
explored-39323,0.4279924170715803,21,explored,False
explored-39324,0.47212629374500503,29,explored,False
explored-39325,0.3982197857018914,44,explored,False
explored-39326,0.44486686484489146,36,explored,False
explored-39327,0.31562499999999993,24,explored,False
explored-39328,0.3311282467532466,29,explored,False
explored-39329,0.4536014029111526,22,explored,False
explored-39330,0.5031452215876548,23,explored,False
explored-39331,0.35644841269841265,18,explored,False
explored-39332,0.44735858827127173,30,explored,False
explored-39333,0.45231308314944185,26,explored,False
explored-39334,0.44073337317231887,32,explored,False
explored-39335,0.45678567956046545,28,explored,False
explored-39336,0.42285203858839693,31,explored,False
explored-39337,0.448982477012543,34,explored,False
explored-39338,0.4856584874812171,29,explored,False
explored-39339,0.3035608989037728,29,explored,False
explored-39340,0.4972285643553819,30,explored,False
explored-39341,0.4504726762738547,40,explored,False
explored-39342,0.43680555555555545,15,explored,False
explored-39343,0.3727173913043478,32,explored,False
explored-39344,0.3779719097046236,50,explored,False
explored-39345,0.5142007116499736,36,explored,False
explored-39346,0.33333333333333326,17,explored,False
explored-39347,0.25467032967032976,33,explored,False
explored-39348,0.5625,5,explored,False
explored-39349,0.4422776247262088,34,explored,False
explored-39350,0.5116654969945449,31,explored,False
explored-39351,0.36177683237469305,34,explored,False
explored-39352,0.5342625774015386,29,explored,False
explored-39353,0.41407053231668467,48,explored,False
explored-39354,0.42087010613568143,37,explored,False
explored-39355,0.47698412698412707,28,explored,False
explored-39356,0.352229090179502,40,explored,False
explored-39357,0.3830593366021271,31,explored,False
explored-39358,0.3987907925407925,34,explored,False
explored-39359,0.27281746031746024,28,explored,False
explored-39360,0.37177196430248494,24,explored,False
explored-39361,0.3942714882634264,37,explored,False
explored-39362,0.5128107224583197,22,explored,False
explored-39363,0.4419916767478058,32,explored,False
explored-39364,0.31646825396825395,32,explored,False
explored-39365,0.5149183543320168,30,explored,False
explored-39366,0.45103634081512,34,explored,False
explored-39367,0.5111066304860494,31,explored,False
explored-39368,0.5268508322574046,35,explored,False
explored-39369,0.3794778885026371,37,explored,False
explored-39370,0.2619318181818182,30,explored,False
explored-39371,0.4949731434648451,42,explored,False
explored-39372,0.38234351546884215,32,explored,False
explored-39373,0.2981075697211155,27,explored,False
explored-39374,0.5025400457665905,31,explored,False
explored-39375,0.39739074937486774,37,explored,False
explored-39376,0.5034467713787085,21,explored,False
explored-39377,0.5201624040976667,38,explored,False
explored-39378,0.3670289855072464,19,explored,False
explored-39379,0.39758158508158514,17,explored,False
explored-39380,0.48105404400298746,21,explored,False
explored-39381,0.3562724155469693,50,explored,False
explored-39382,0.5180895927415563,40,explored,False
explored-39383,0.5199637158904518,20,explored,False
explored-39384,0.4243904354003747,31,explored,False
explored-39385,0.34337489027327717,43,explored,False
explored-39386,0.6867007672634271,4,explored,False
explored-39387,0.40058504427362074,15,explored,False
explored-39388,0.4129838443069105,35,explored,False
explored-39389,0.45833333333333337,5,explored,False
explored-39390,0.5668589810400712,26,explored,False
explored-39391,0.5129600318298683,20,explored,False
explored-39392,0.46944444444444433,32,explored,False
explored-39393,0.45023689360387276,41,explored,False
explored-39394,0.24145563310069795,21,explored,False
explored-39395,0.4050411933612692,42,explored,False
explored-39396,0.4777030647999605,33,explored,False
explored-39397,0.34015984015984013,38,explored,False
explored-39398,0.4449734610799687,31,explored,False
explored-39399,0.353805956258725,23,explored,False
explored-39400,0.48618114341798546,21,explored,False
explored-39401,0.35698610234213946,21,explored,False
explored-39402,0.4695196997558094,29,explored,False
explored-39403,0.3988728470111449,35,explored,False
explored-39404,0.4545110695283042,32,explored,False
explored-39405,0.4084638307050359,35,explored,False
explored-39406,0.360398525873715,34,explored,False
explored-39407,0.41248250512476137,24,explored,False
explored-39408,0.5186053196935995,18,explored,False
explored-39409,0.5018636449051956,16,explored,False
explored-39410,0.49190636949257627,26,explored,False
explored-39411,0.415530303030303,43,explored,False
explored-39412,0.44411202470001543,36,explored,False
explored-39413,0.5111066304860493,37,explored,False
explored-39414,0.46702898550724636,23,explored,False
explored-39415,0.5287445119891928,27,explored,False
explored-39416,0.4732412319607229,26,explored,False
explored-39417,0.36754876206016207,44,explored,False
explored-39418,0.3538059562587249,26,explored,False
explored-39419,0.36984848484848487,24,explored,False
explored-39420,0.5640418406854087,26,explored,False
explored-39421,0.39716599190283386,26,explored,False
explored-39422,0.3666666666666667,37,explored,False
explored-39423,0.5048939074577237,26,explored,False
explored-39424,0.2933183004984572,24,explored,False
explored-39425,0.40162298673560115,34,explored,False
explored-39426,0.5230877013301394,18,explored,False
explored-39427,0.44661654135338347,27,explored,False
explored-39428,0.2340909090909089,22,explored,False
explored-39429,0.34333398072728705,24,explored,False
explored-39430,0.47327760891590676,33,explored,False
explored-39431,0.4192413489161275,32,explored,False
explored-39432,0.48468890780584184,27,explored,False
explored-39433,0.43543304772077773,44,explored,False
explored-39434,0.3933035714285714,18,explored,False
explored-39435,0.3562724155469694,43,explored,False
explored-39436,0.3494763643482808,28,explored,False
explored-39437,0.41990862463150125,26,explored,False
explored-39438,0.36091269841269846,28,explored,False
explored-39439,0.4518733832514883,47,explored,False
explored-39440,0.3385307371536186,32,explored,False
explored-39441,0.4017603850050657,31,explored,False
explored-39442,0.3753495255859216,23,explored,False
explored-39443,0.26249999999999996,24,explored,False
explored-39444,0.3794399918085887,35,explored,False
explored-39445,0.46700910815394425,31,explored,False
explored-39446,0.42011381121327096,39,explored,False
explored-39447,0.445018115942029,25,explored,False
explored-39448,0.5011883772153118,27,explored,False
explored-39449,0.4473321812502177,33,explored,False
explored-39450,0.45252119331969176,39,explored,False
explored-39451,0.518579559416418,37,explored,False
explored-39452,0.4817827945394697,38,explored,False
explored-39453,0.4511980611339219,31,explored,False
explored-39454,0.4679312840232278,34,explored,False
explored-39455,0.452345110047228,43,explored,False
explored-39456,0.26727193085074386,28,explored,False
explored-39457,0.5231967787114846,21,explored,False
explored-39458,0.4040573576675185,45,explored,False
explored-39459,0.46200631877944653,17,explored,False
explored-39460,0.453032718491002,21,explored,False
explored-39461,0.33070918144553973,29,explored,False
