name,comm_cost,complexity,type,degree_iff,distance
explored-4112,0.33908025226266136,14,explored,0.6666666666666666,0.12821823338513982
explored-4113,0.29077203286475406,23,explored,0.6666666666666666,0.19407660183274575
explored-4114,0.35553710122600946,10,explored,0.8,0.08807494163517117
explored-4115,0.3242345465049107,23,explored,0.6666666666666666,0.20497836735003788
explored-4116,0.27709576994672336,16,explored,0.6666666666666666,0.12331954289563582
explored-4117,0.2240315488799025,26,explored,0.6666666666666666,0.17784191683844822
explored-4118,0.2664965658899803,14,explored,0.8,0.10088993537281932
explored-4119,0.4350477806662817,13,explored,0.75,0.12566909379652053
explored-4120,0.3794591276718662,14,explored,0.75,0.1288083814845421
explored-4121,0.41143125361062993,5,explored,1.0,0.04212458343416127
explored-4122,0.4647321715129342,14,explored,0.3333333333333333,0.14403056046797214
explored-4123,0.4866334488734836,21,explored,0.25,0.2181254938463146
explored-4124,0.49446570704153037,22,explored,0.25,0.2298204152821817
explored-4125,0.4156556903523976,17,explored,0.8,0.16292671848679446
explored-4126,0.42997574860389,16,explored,0.5,0.1548490719377549
explored-4127,0.44255207330380664,8,explored,0.3333333333333333,0.0812401065487983
explored-4128,0.42541241414724973,10,explored,0.6666666666666666,0.0935564707883917
explored-4129,0.23939678413248622,26,explored,0.6666666666666666,0.18672433849473075
explored-4130,0.3629545381603443,8,explored,0.75,0.06633876484902987
explored-4131,0.2519738108992876,26,explored,0.75,0.19418564497858573
explored-4132,0.08591693946979939,24,explored,0.875,0.0896269029416401
explored-4133,0.5483030040439054,16,explored,0.8,0.1602879025455703
explored-4134,0.3772085018293859,35,explored,0.7777777777777778,0.3255064337117055
explored-4135,0.24845645580589282,13,explored,0.8333333333333334,0.08592295965722972
explored-4136,0.25552426343154266,32,explored,0.75,0.2381282093651196
explored-4137,0.3174826689774699,9,explored,1.0,0.07341238083691397
explored-4138,0.46624061236279624,9,explored,0.6666666666666666,0.10040370080237113
explored-4139,0.5823151357596765,5,explored,0.5,0.04404485370438524
explored-4140,0.36731337056293734,29,explored,0.875,0.2758126198430511
explored-4141,0.3394958758585276,11,explored,0.8333333333333334,0.09957614471452171
explored-4142,0.2888624109378011,20,explored,0.6666666666666666,0.16514222321803554
explored-4143,0.497504152224148,29,explored,0.3333333333333333,0.3004825493030028
explored-4144,0.4901128923550935,7,explored,0.6666666666666666,0.08798381304505935
explored-4145,0.2644124301944928,22,explored,0.8333333333333334,0.17388271624365653
explored-4146,0.4250794338532642,8,explored,1.0,0.0743357972731473
explored-4147,0.2653150876179474,19,explored,0.8,0.1478721008638369
explored-4148,0.47357019064124795,11,explored,0.3333333333333333,0.1203117239343572
explored-4149,0.26248074330829985,23,explored,0.7142857142857143,0.18023877433300384
explored-4150,0.4641093378907505,14,explored,0.75,0.14382538756971552
explored-4151,0.311621413441171,34,explored,0.75,0.2824759049356159
explored-4152,0.30193589928750253,30,explored,0.7142857142857143,0.2490938669445917
explored-4153,0.38855791450028887,17,explored,0.6,0.16067217267620557
explored-4154,0.41062086783490614,12,explored,0.8333333333333334,0.1104483960826305
explored-4155,0.5110440135759677,16,explored,0.5,0.16547947219890685
explored-4156,0.4726645243597152,12,explored,0.3333333333333333,0.1286164310997812
explored-4157,0.4789680820335067,21,explored,0.5,0.21609798557749235
explored-4158,0.2368252134283333,15,explored,0.6,0.10073704698149663
explored-4159,0.38781051415366863,16,explored,0.8,0.150103936082131
explored-4160,0.3498708196931768,20,explored,0.6666666666666666,0.18675297104820443
explored-4161,0.4602650202195264,6,explored,1.0,0.07556361571328422
explored-4162,0.07181542461005219,29,explored,0.875,0.11929489626472518
explored-4163,0.20529137781629136,19,explored,0.8571428571428571,0.12054563368917107
explored-4164,0.26736712882726765,13,explored,0.8,0.09180609678296259
explored-4165,0.4570575775081842,6,explored,0.5,0.07366032597837709
explored-4166,0.20820495538866446,18,explored,1.0,0.11478226515144503
explored-4167,0.27791016753321807,16,explored,0.8,0.1235723463966943
explored-4168,0.4032932954618398,25,explored,0.5,0.24563632180012113
explored-4169,0.4576834199884461,10,explored,1.0,0.10492186397728723
explored-4170,0.372156629116118,12,explored,0.6666666666666666,0.1077612289121654
explored-4171,0.18986696835483685,26,explored,0.75,0.15921524302682352
explored-4172,0.3256186212208745,13,explored,0.75,0.11488625348352999
explored-4173,0.35443746389370323,13,explored,1.0,0.11945402020528707
explored-4174,0.2705324475255153,14,explored,0.75,0.10221818998828125
explored-4175,0.41775948392066264,10,explored,0.6,0.0915659847330262
explored-4176,0.7305025996533796,2,explored,1.0,0.033223033085103854
explored-4177,0.4421577123050261,11,explored,0.6666666666666666,0.10826197164600924
explored-4178,0.5098642403235125,9,explored,0.0,0.09679826155651768
explored-4179,0.6081985364914309,16,explored,0.0,0.16169079891737095
explored-4180,0.2708814750625844,7,explored,1.0,0.04228949643238914
explored-4181,0.32394569612940505,9,explored,1.0,0.07554975180917171
explored-4182,0.5483222607356057,7,explored,0.5,0.06660126728581667
explored-4183,0.24567526798895967,17,explored,0.8333333333333334,0.1227016039609298
explored-4184,0.1465012998266899,13,explored,1.0,0.04530143384082615
explored-4185,0.3965674947044099,16,explored,0.6666666666666666,0.15057331465227464
explored-4186,0.2852614095898326,27,explored,0.75,0.22012215911214944
explored-4187,0.28121389370306193,13,explored,0.8,0.09716532126410231
explored-4188,0.46455926246870805,13,explored,0.6,0.13461460754369795
explored-4189,0.24252599653379558,9,explored,1.0,0.046198881310682
explored-4190,0.48887043455934287,9,explored,0.6666666666666666,0.10495778916504242
explored-4191,0.2419513046408629,26,explored,0.6666666666666666,0.18822668678524085
explored-4192,0.18377703960459624,28,explored,0.8888888888888888,0.1708497267233994
explored-4193,0.3325480213749279,18,explored,0.6666666666666666,0.16211685062729933
explored-4194,0.28686854098465897,24,explored,0.6666666666666666,0.20043962514834238
explored-4195,0.6025960427498556,16,explored,0.0,0.16104638328915566
explored-4196,0.3198295782784518,21,explored,0.6666666666666666,0.18456310823580122
explored-4197,0.667298526863085,12,explored,0.5,0.136917699781483
explored-4198,0.5211462545734644,9,explored,0.6666666666666666,0.0931859190149016
explored-4199,0.2247616984402081,24,explored,0.8571428571428571,0.16542215324631285
explored-4200,0.325991719622569,25,explored,0.6666666666666666,0.22459190981387384
explored-4201,0.3606682072020029,18,explored,0.6,0.1714600369807175
explored-4202,0.16681109185441956,27,explored,0.875,0.15448829657326568
explored-4203,0.3881186212208745,11,explored,0.75,0.0974596454728723
explored-4204,0.44512244046472826,20,explored,0.6,0.19851925588514607
explored-4205,0.3704445888696324,13,explored,0.75,0.1183569322842289
explored-4206,0.376196522562424,12,explored,0.8,0.10769539423788257
explored-4207,0.3142932794145967,13,explored,0.75,0.11087176968752935
explored-4208,0.31456688490917284,30,explored,0.75,0.25644330241582813
explored-4209,0.500394160408242,17,explored,0.8,0.17782144744420983
explored-4210,0.4211859715000964,12,explored,0.75,0.11243723265020751
explored-4211,0.25046336414404025,7,explored,1.0,0.03196767260482912
explored-4212,0.3750902657423456,8,explored,0.75,0.06549857622492186
explored-4213,0.5654125746196804,12,explored,0.6666666666666666,0.1172502436565317
explored-4214,0.5581712561781886,25,explored,0.6666666666666666,0.25455405392394115
explored-4215,0.49006836125553643,30,explored,0.5714285714285714,0.30906029727270257
explored-4216,0.3515910841517429,11,explored,0.75,0.09898813963433041
explored-4217,0.4028078663585597,9,explored,0.3333333333333333,0.0783093516596735
explored-4218,0.6193914885422684,17,explored,0.75,0.17360143055134344
explored-4219,0.4276068746389372,17,explored,0.8,0.16468499567361522
explored-4220,0.34565761602156764,6,explored,0.75,0.05017475115080868
explored-4221,0.2865877142306954,11,explored,0.8,0.0818897019319688
explored-4222,0.1879814172925094,15,explored,0.8,0.08203593121277596
explored-4223,0.17605430387059506,20,explored,1.0,0.11168086411976698
explored-4224,0.3786547596122988,13,explored,0.6,0.11824920492946987
explored-4225,0.3437319468515311,16,explored,0.75,0.14918685372969878
explored-4226,0.315569035239746,22,explored,0.8333333333333334,0.19271648927508392
explored-4227,0.4523469093009822,8,explored,0.5,0.08571822787351607
explored-4228,0.24176776429809377,21,explored,0.8333333333333334,0.15450034299948828
explored-4229,0.4551386424490844,46,explored,0.5,0.44678762358392177
explored-4230,0.0713099364529175,14,explored,1.0,0.012350962406169558
explored-4231,0.2282840682970667,13,explored,0.8571428571428571,0.07894589903289159
explored-4232,0.3458425604981066,13,explored,0.8333333333333334,0.12051787086829939
explored-4233,0.33200542396816246,17,explored,0.6,0.15332881480328492
explored-4234,0.3145640766416331,31,explored,0.75,0.2629753374750313
explored-4235,0.29148212337120505,16,explored,0.6666666666666666,0.1281274907241573
explored-4236,0.43589206624301957,17,explored,0.25,0.1661680829758059
explored-4237,0.14063402657423474,18,explored,0.8333333333333334,0.07841224553519108
explored-4238,0.3560622472559215,19,explored,0.8,0.18065428257491614
explored-4239,0.17439341421143872,28,explored,0.875,0.1658098182317562
explored-4240,0.34127070094357803,28,explored,0.6666666666666666,0.25785577400029286
explored-4241,0.26924064445728246,36,explored,0.6666666666666666,0.27491783534347636
explored-4242,0.37268418223249267,13,explored,0.5,0.11829676722099024
explored-4243,0.15544964375120374,30,explored,0.875,0.1706106928560252
explored-4244,0.4310339639899866,7,explored,0.6666666666666666,0.06770400315939851
explored-4245,0.42249783362218385,12,explored,0.75,0.11271939712015955
explored-4246,0.36114119969189307,10,explored,0.8,0.08741170297192706
explored-4247,0.34394497400346635,19,explored,0.6666666666666666,0.17558657117161172
explored-4248,0.574737025803967,19,explored,0.0,0.19106224494005922
explored-4249,0.2844273541305604,10,explored,1.0,0.07230153160201162
explored-4250,0.2854383304448298,10,explored,1.0,0.07274742732090543
explored-4251,0.41606690095641585,11,explored,0.75,0.10124436769788951
explored-4252,0.5000216637781629,6,explored,0.6666666666666666,0.07529794111041245
explored-4253,0.4312235220489121,10,explored,0.6666666666666666,0.09526406809898141
explored-4254,0.3726671320367162,8,explored,0.75,0.06556948907679495
explored-4255,0.3365106874638939,15,explored,0.75,0.13746091125233614
explored-4256,0.38566038417099957,20,explored,0.8,0.19221915443307325
explored-4257,0.2237627575582517,27,explored,0.7142857142857143,0.18459693419777048
explored-4258,0.49091926632004634,9,explored,0.6666666666666666,0.10408808833615299
explored-4259,0.5969113068874768,5,explored,0.6666666666666666,0.047230772174884354
explored-4260,0.40900129982668987,28,explored,0.5714285714285714,0.2775350990145853
explored-4261,0.4298743500866552,15,explored,0.5,0.1446361870349356
explored-4262,0.2593394954746776,14,explored,0.8333333333333334,0.09871174821337798
explored-4263,0.2481425316130691,19,explored,0.6666666666666666,0.14296299053636385
explored-4264,0.37364801977020345,26,explored,0.8571428571428571,0.24984463691578254
explored-4265,0.47888583991270317,15,explored,0.75,0.15821160017491145
explored-4266,0.3521447140381284,24,explored,0.6,0.2236863585779464
explored-4267,0.506765918865139,7,explored,0.6666666666666666,0.08011530433141567
explored-4268,0.3651068746389371,19,explored,0.8,0.18179511367764908
explored-4269,0.43782535785352095,16,explored,0.4,0.1564017943307723
explored-4270,0.38502150330573226,16,explored,0.5,0.1500126239751406
explored-4271,0.11555218563450809,17,explored,1.0,0.057102517191732094
explored-4272,0.2272361833237052,26,explored,0.7142857142857143,0.17967162660134353
explored-4273,0.4277663441170809,9,explored,0.3333333333333333,0.08463322640836977
explored-4274,0.3253718948584634,14,explored,0.8,0.12421658349355362
explored-4275,0.6670638359329868,5,explored,1.0,0.08287099373628079
explored-4276,0.42426102445599867,7,explored,0.6666666666666666,0.06490750048092656
explored-4277,0.4659517619872908,9,explored,0.6666666666666666,0.10026457766830614
explored-4278,0.3338316002310804,9,explored,0.75,0.0792643131193096
explored-4279,0.5488718788112203,12,explored,0.3333333333333333,0.11833568917074098
explored-4280,0.6892764298093588,11,explored,0.0,0.12893047037809882
explored-4281,0.3986556422106684,3,explored,1.0,0.020190591871613484
explored-4282,0.5037283763399449,45,explored,0.4444444444444444,0.46529378067608684
explored-4283,0.37673310225303314,9,explored,0.6666666666666666,0.07603182802918401
explored-4284,0.34117542043776883,21,explored,0.8571428571428571,0.19217762890919834
explored-4285,0.5191363373772386,9,explored,0.5,0.09378553031852524
explored-4286,0.5206889081455807,5,explored,0.5,0.05719641075266287
explored-4287,0.45389225880993656,9,explored,0.6666666666666666,0.09470247984739738
explored-4288,0.36603861769048085,17,explored,0.75,0.1606798465094534
explored-4289,0.3639057384941269,18,explored,0.6666666666666666,0.1713045020025131
explored-4290,0.40985661788304784,16,explored,0.25,0.1518094807286822
explored-4291,0.4996798575004815,8,explored,0.6666666666666666,0.09173362179659404
explored-4292,0.4632076834199885,11,explored,0.6666666666666666,0.11596326142758513
explored-4293,0.40777248218756035,10,explored,0.5,0.08943961795046641
explored-4294,0.38774552281917984,5,explored,1.0,0.03466663533768429
explored-4295,0.3271350856922781,13,explored,0.5,0.11525152444409431
explored-4296,0.2595140092432122,11,explored,1.0,0.07071713385632342
explored-4297,0.6603059406893896,13,explored,0.0,0.1436189360411305
explored-4298,0.21344839206624333,11,explored,1.0,0.055174953469740655
explored-4299,0.5537071137428591,12,explored,0.3333333333333333,0.11788870491432948
explored-4300,0.3550332177931832,12,explored,0.75,0.10894974033671183
explored-4301,0.6923322260735606,6,explored,1.0,0.08311168965330905
explored-4302,0.4895436164067015,20,explored,0.25,0.20919632532756652
explored-4303,0.37875756226330326,17,explored,0.6666666666666666,0.1604640353794992
explored-4304,0.2665406958084602,25,explored,0.6666666666666666,0.19652327903262756
explored-4305,0.5144120290134155,17,explored,0.25,0.17505427031656995
explored-4306,0.1822685987547341,20,explored,0.6,0.11558989005188593
explored-4307,0.45350291257461983,9,explored,0.5,0.09453141963286966
explored-4308,0.44734097182104127,16,explored,0.25,0.1585478133397946
explored-4309,0.313244993260158,20,explored,0.6666666666666666,0.17295187336434387
explored-4310,0.700101097631427,3,explored,1.0,0.057582186099770866
explored-4311,0.3051463508569229,11,explored,0.8,0.09007953302239624
explored-4312,0.343581503947622,13,explored,0.6,0.11981465232878102
explored-4313,0.39667641536684006,23,explored,0.6666666666666666,0.22423583054401897
explored-4314,0.27749855574812266,17,explored,0.8333333333333334,0.13309357697840532
explored-4315,0.2102469670710574,10,explored,1.0,0.04470295518984965
explored-4316,0.32023517234739085,22,explored,0.7142857142857143,0.19417174686263017
explored-4317,0.49132967456191046,14,explored,0.5,0.15035740899634364
explored-4318,0.6435225303292895,7,explored,1.0,0.08358754773788865
explored-4319,0.35472631426920875,15,explored,0.6,0.1403545177343813
explored-4320,0.36191507798960154,16,explored,0.6,0.1503421099558295
explored-4321,0.35636915077989617,12,explored,0.75,0.10880468856598421
explored-4322,0.4200155257076834,17,explored,0.75,0.16351520372101558
explored-4323,0.36173213941844806,19,explored,0.6666666666666666,0.18193644448594698
explored-4324,0.3929222631426922,25,explored,0.6666666666666666,0.24515947949063174
explored-4325,0.4137310241350538,12,explored,0.8333333333333334,0.11098067116080795
explored-4326,0.5274155112651647,14,explored,0.0,0.14202497572136744
explored-4327,0.21526574234546514,13,explored,1.0,0.07520580426467617
explored-4328,0.3562568200783106,11,explored,1.0,0.09838345114155418
explored-4329,0.35015405353360307,13,explored,0.8,0.11994344945223955
explored-4330,0.37104636048526884,18,explored,0.6,0.17107900140111568
explored-4331,0.5150250336992106,9,explored,0.0,0.09507239086531988
explored-4332,0.4443120546890047,13,explored,0.5,0.12814619870625193
explored-4333,0.3159240804929715,10,explored,0.75,0.08267752450046399
explored-4334,0.34700257558251524,20,explored,0.7142857142857143,0.18556711016445487
explored-4335,0.5872869728480649,11,explored,0.0,0.1072636752775219
explored-4336,0.2046504910456386,19,explored,0.8,0.12021784512950484
explored-4337,0.25575895436164076,19,explored,0.8333333333333334,0.145049356655398
explored-4338,0.3213677065280186,24,explored,0.7142857142857143,0.2136955203147376
explored-4339,0.301838612876308,27,explored,0.75,0.22997814545026696
explored-4340,0.3188878056999809,28,explored,0.7142857142857143,0.24635388866588548
explored-4341,0.43161306887476747,8,explored,0.6666666666666666,0.07673676430221468
explored-4342,0.3707334392451378,10,explored,0.8,0.08672373817461278
explored-4343,0.4147650683612557,24,explored,0.8571428571428571,0.2359552722539958
explored-4344,0.3121670197060147,10,explored,0.8333333333333334,0.08171774871210996
explored-4345,0.29684792027729645,22,explored,0.6666666666666666,0.1865469386508741
explored-4346,0.32874382181141293,14,explored,1.0,0.12562667692642543
explored-4347,0.26445455420758734,13,explored,0.8,0.09078508211255079
explored-4348,0.4120079514089481,16,explored,0.6,0.15206817230970365
explored-4349,0.2856790390910844,22,explored,0.6666666666666666,0.18291917047349496
explored-4350,0.5131306566531871,14,explored,0.3333333333333333,0.14479582284492945
explored-4351,0.322154422620194,14,explored,0.8,0.12283234616273324
explored-4352,0.28717343860324807,17,explored,0.8,0.13603797810220725
explored-4353,0.6692783554785289,12,explored,0.6666666666666666,0.1376794490008556
explored-4354,0.32399082900057785,15,explored,0.75,0.13233105065969752
explored-4355,0.5710716348931255,11,explored,0.0,0.10661520216933101
explored-4356,0.6976940111688812,14,explored,0.6666666666666666,0.15594379322021087
explored-4357,0.3782375312921241,11,explored,0.3333333333333333,0.09713987851841964
explored-4358,0.2694974003466206,8,explored,1.0,0.04891464432552932
explored-4359,0.33725688426728306,18,explored,0.6,0.16412580867965612
explored-4360,0.20962714230695179,16,explored,0.8,0.10104145832437242
explored-4361,0.26691178830476936,17,explored,0.6,0.12959541384258466
explored-4362,0.4570350110725979,24,explored,0.16666666666666666,0.24159774600053405
explored-4363,0.37398180242634327,14,explored,0.6,0.12882409528844496
explored-4364,0.3120366358559601,18,explored,0.6666666666666666,0.1539766840634699
explored-4365,0.4360918544194109,8,explored,1.0,0.07851144492595342
explored-4366,0.41913393029077617,36,explored,0.2857142857142857,0.35623354591446726
explored-4367,0.3222998507606394,21,explored,0.7142857142857143,0.1853918018247161
explored-4368,0.48379429039091093,8,explored,1.0,0.09895861523457054
explored-4369,0.3847487001733104,16,explored,0.75,0.15000520633098383
explored-4370,0.0464507510109764,26,explored,1.0,0.08362976656571863
explored-4371,0.26933091019962796,14,explored,0.8333333333333334,0.10181545017517155
explored-4372,0.2941580011554017,24,explored,0.6666666666666666,0.20433586591960543
explored-4373,0.4700558444059312,12,explored,0.3333333333333333,0.12757386925074862
explored-4374,0.5395183419988447,10,explored,0.6666666666666666,0.09888938516616168
explored-4375,0.2822790294627384,24,explored,0.8888888888888888,0.19802219185446357
explored-4376,0.29951176262918056,20,explored,0.6666666666666666,0.16860524917417125
explored-4377,0.3268161467359909,15,explored,0.8,0.13347977578160905
explored-4378,0.4919844020797228,15,explored,0.3333333333333333,0.15993932315016957
explored-4379,0.15506450991719634,26,explored,0.8571428571428571,0.1409693577525845
explored-4380,0.2393215626805315,24,explored,0.7142857142857143,0.17402574621061204
explored-4381,0.4930515437447849,14,explored,0.3333333333333333,0.14986281803134807
explored-4382,0.32995137685345666,19,explored,0.8333333333333334,0.16985799110642721
explored-4383,0.34618717504332763,15,explored,0.8,0.13996345884311384
explored-4384,0.42741280329289444,22,explored,0.5,0.21640219494475446
explored-4385,0.3316495763527828,35,explored,0.6666666666666666,0.30043435677918834
explored-4386,0.3269565601129727,9,explored,0.8,0.07662656198023686
explored-4387,0.3445102381410876,21,explored,0.6,0.1934560805316362
explored-4388,0.5114186164067014,21,explored,0.5,0.21671328869533546
explored-4389,0.27867441748507615,23,explored,0.7142857142857143,0.1887797653307226
explored-4390,0.34893426246870807,14,explored,0.6666666666666666,0.13050182287895304
explored-4391,0.2267355093394956,35,explored,0.7777777777777778,0.24511282334888765
explored-4392,0.25216637781629125,19,explored,0.8333333333333334,0.14406320033013806
explored-4393,0.5403668399768919,16,explored,0.75,0.16101446495151117
explored-4394,0.28332611207394587,15,explored,0.8,0.11597818958468495
explored-4395,0.2747207779703449,18,explored,0.8,0.14162008707860357
explored-4396,0.3856904727517815,12,explored,0.8,0.10786551410420148
explored-4397,0.3490475961229862,12,explored,0.5,0.10970616076118868
explored-4398,0.5848016560754863,7,explored,0.6666666666666666,0.06516289825936337
explored-4399,0.2470874253803198,17,explored,0.8,0.12311006344663775
explored-4400,0.09255247448488368,20,explored,1.0,0.06381541679569123
explored-4401,0.4768558636626228,14,explored,0.8,0.14825190769894378
explored-4402,0.3879220424930998,14,explored,0.6,0.12903340989307688
explored-4403,0.4133268341998847,13,explored,0.5,0.12118292365472051
explored-4404,0.3361616599268247,26,explored,0.7142857142857143,0.23745201773182684
explored-4405,0.2375433275563259,24,explored,0.8333333333333334,0.1729621113416018
explored-4406,0.28758866101803726,18,explored,0.8333333333333334,0.14574224394726434
explored-4407,0.38991912189485856,23,explored,0.6666666666666666,0.2239746415211006
explored-4408,0.26913232556646793,10,explored,0.75,0.06621858953943875
explored-4409,0.48154968226458705,12,explored,0.75,0.1323160973448659
explored-4410,0.32424056422106706,10,explored,0.8,0.08508549206751836
explored-4411,0.474011489826048,11,explored,0.6666666666666666,0.12050420295062872
explored-4412,0.5240829000577701,8,explored,1.0,0.08266952717604657
explored-4413,0.5194061316515823,14,explored,0.3333333333333333,0.14348975584110402
explored-4414,0.43710283073368017,12,explored,0.6666666666666666,0.11635983965299686
explored-4415,0.4949330829963414,21,explored,0.5,0.21951981955336236
explored-4416,0.25332177931831334,30,explored,0.7142857142857143,0.22219373256208877
explored-4417,0.307228480647025,17,explored,0.8333333333333334,0.1430867197362675
explored-4418,0.26547756595416927,25,explored,0.6666666666666666,0.19587956181723776
explored-4419,0.5462401309455036,9,explored,0.5,0.08748988107647007
explored-4420,0.37445840554592735,11,explored,1.0,0.09716214877244099
explored-4421,0.4097783875730151,9,explored,0.75,0.07969832641870393
explored-4422,0.3013431542461007,8,explored,0.75,0.05915786822871958
explored-4423,0.5071229700237501,14,explored,0.3333333333333333,0.14617280452492035
explored-4424,0.15028644328904317,25,explored,0.875,0.13095883663862876
explored-4425,0.3809956511971244,23,explored,0.7142857142857143,0.22379964486646098
explored-4426,0.16595657616021586,27,explored,0.8571428571428571,0.15402580388933257
explored-4427,0.2602592030939086,9,explored,0.8,0.05382221786632749
explored-4428,0.35156701328711737,7,explored,0.6666666666666666,0.05813815966056048
explored-4429,0.327956503947622,24,explored,0.5714285714285714,0.21571563718615092
explored-4430,0.36577484113229364,24,explored,0.6666666666666666,0.2286701047935865
explored-4431,0.5984167388792606,10,explored,0.75,0.09811981733412437
explored-4432,0.42901802907760456,10,explored,0.6666666666666666,0.09459671369157636
explored-4433,0.5442001251684961,6,explored,0.6666666666666666,0.0574489963318424
explored-4434,0.45474677450414036,19,explored,0.5,0.19033320843927334
explored-4435,0.17630704794916252,28,explored,0.75,0.1668266403911092
explored-4436,0.3357705083766611,16,explored,0.8,0.1459271681763097
explored-4437,0.5049449579562233,11,explored,0.75,0.11733636491088552
explored-4438,0.32999229732332,20,explored,0.7142857142857143,0.17888802273786455
explored-4439,0.36045818890814574,26,explored,0.5714285714285714,0.24520280663943336
explored-4440,0.34594646639707316,12,explored,0.5,0.11016571913224213
explored-4441,0.4056502342897491,19,explored,0.7142857142857143,0.18276214325131465
explored-4442,0.4949391007124977,6,explored,1.0,0.07796653648417749
explored-4443,0.21208838821490494,16,explored,0.75,0.10244476689253773
explored-4444,0.40641849605237823,8,explored,0.75,0.06889113982295458
explored-4445,0.6963460427498557,14,explored,0.0,0.15626484396467752
explored-4446,0.6597503048976187,12,explored,0.5,0.13411991327359435
explored-4447,0.45259443802554733,13,explored,0.75,0.13062434030686024
explored-4448,0.40771230502599665,11,explored,1.0,0.09968162584032386
explored-4449,0.6057529366454844,9,explored,0.0,0.08920263616213242
explored-4450,0.28156893895628743,10,explored,0.75,0.07106807874127934
explored-4451,0.4267788368958214,11,explored,0.5,0.10375110249483521
explored-4452,0.41683616567173765,15,explored,0.8333333333333334,0.14236119318796675
explored-4453,0.39465987868284247,13,explored,0.75,0.11893000527707524
explored-4454,0.39483920662430205,12,explored,0.6,0.10845843494524317
explored-4455,0.6308732909686117,9,explored,0.5,0.09614143687500336
explored-4456,0.3965374061236282,22,explored,0.8333333333333334,0.2136975105388083
explored-4457,0.1885651357596766,24,explored,0.8571428571428571,0.14421664321062722
explored-4458,0.13328639514731377,17,explored,1.0,0.06776715767777601
explored-4459,0.32410777328454987,15,explored,0.8333333333333334,0.1323781441489466
explored-4460,0.34798286154438673,21,explored,0.6666666666666666,0.19481150326979663
explored-4461,0.49071967873419353,15,explored,0.8,0.16028351994867843
explored-4462,0.5205083766608898,14,explored,0.3333333333333333,0.14327458739614993
explored-4463,0.36252728031324233,19,explored,0.6666666666666666,0.18190008280361916
explored-4464,0.27549104563835947,16,explored,0.8,0.1228284951972876
explored-4465,0.10711735348867091,25,explored,0.875,0.10819691275970848
explored-4466,0.5445310995570962,7,explored,0.6666666666666666,0.06736918007725007
explored-4467,0.3802715193529753,12,explored,0.75,0.10771261217697652
explored-4468,0.39743284228769515,12,explored,0.6,0.10870228787379811
explored-4469,0.47769082177931843,34,explored,0.14285714285714285,0.3478447106705816
explored-4470,0.4544699595609475,5,explored,1.0,0.06617964202750366
explored-4471,0.4018149431927597,8,explored,0.5,0.0679114327007446
explored-4472,0.36079818987098045,8,explored,0.75,0.06661309743437059
explored-4473,0.5475880993645293,10,explored,0.0,0.09764661175240193
explored-4474,0.4336727325245524,17,explored,0.75,0.16574998899372848
explored-4475,0.22422010398613534,19,explored,0.8571428571428571,0.1306291543610808
explored-4476,0.2698343924513771,20,explored,0.6666666666666666,0.15885691499706764
explored-4477,0.36694227806662827,10,explored,0.75,0.08692739936948575
explored-4478,0.4505977598048656,9,explored,0.8,0.09327308523442629
explored-4479,0.2342656781564929,20,explored,1.0,0.14321368670531476
explored-4480,0.2903307336799539,22,explored,0.8333333333333334,0.18439397754598144
explored-4481,0.24377366968354863,11,explored,0.8,0.06510075450243556
explored-4482,0.30818289042942437,32,explored,0.7777777777777778,0.2662212647365117
explored-4483,0.3313795814879006,13,explored,0.8333333333333334,0.11632507393023213
explored-4484,0.17495907953013679,17,explored,0.8,0.08982280087850546
explored-4485,0.18784300982091295,28,explored,0.8888888888888888,0.17298563381270476
explored-4486,0.25961631041787037,21,explored,0.8571428571428571,0.16403447734590346
explored-4487,0.7020026959368382,12,explored,0.0,0.13497931865895046
explored-4488,0.21600592143269814,13,explored,0.8,0.07539059493986368
explored-4489,0.16175621028307352,23,explored,0.8333333333333334,0.12233639610036628
explored-4490,0.30359378008858107,18,explored,0.6666666666666666,0.15094002792555944
explored-4491,0.36085595994608144,29,explored,0.5714285714285714,0.273803727887428
explored-4492,0.3207492858976828,15,explored,0.6,0.13104157708810382
explored-4493,0.47209585018293876,15,explored,0.5,0.15590106944755744
explored-4494,0.2024720777970347,11,explored,1.0,0.052186194085116856
explored-4495,0.673887926054304,4,explored,1.0,0.07956736959460387
explored-4496,0.5499454393735157,12,explored,0.3333333333333333,0.11822728701085718
explored-4497,0.5950006820078311,14,explored,0.8,0.13937601550055603
explored-4498,0.44253632694653056,16,explored,0.4,0.15742873392817303
explored-4499,0.34500770267668024,18,explored,0.6,0.16738442806166218
explored-4500,0.31452596443930947,23,explored,0.8571428571428571,0.2020174574864742
explored-4501,0.3376877527440787,13,explored,0.75,0.11805623254725024
explored-4502,0.44002383015597935,6,explored,0.6666666666666666,0.06407315382391691
explored-4503,0.31425115540150217,11,explored,1.0,0.09220817634795755
explored-4504,0.4445407279029464,6,explored,1.0,0.0665185718605974
explored-4505,0.43438482893638874,13,explored,0.5,0.1255042433730803
explored-4506,0.8642764298093588,4,explored,1.0,0.08440215423268516
explored-4507,0.5698576609538482,20,explored,0.5,0.20160245344380628
explored-4508,0.35537622761409604,15,explored,0.6,0.14029812681255865
explored-4509,0.7314774696707107,4,explored,1.0,0.04903024646271537
explored-4510,0.43724324411066195,13,explored,0.75,0.12622702764349436
